t,ns,marker_id,track_id,boresight_deg,angle_in_frame_deg,gimbal_yaw_deg,corrected_yaw_deg,yaw_correction_valid,yaw_sigma_deg,angle_error_deg,miss_distance_m,range_m
1786972045.927,,0,,,,-59.280,-54.266,True,0.562,-168.073,63.77,308.58
1786972045.927,,0,,,,-59.280,-54.266,True,0.562,83.872,219.55,220.81
1786972046.627,,0,,,,-60.380,-55.196,True,0.540,-167.118,68.92,309.14
1786972046.627,,0,,,,-60.380,-55.196,True,0.540,83.586,219.43,220.81
1786972047.377,,0,,,,-61.790,-56.767,True,0.566,-167.027,69.52,309.70
1786972047.377,,0,,,,-61.790,-56.767,True,0.566,83.013,219.17,220.81
1786972047.552,,0,,,,-62.190,-57.240,True,0.577,-167.037,69.51,309.87
1786972047.552,,0,,,,-62.190,-57.240,True,0.577,82.902,219.12,220.81
1786972047.627,,0,,,,-62.480,-57.583,True,0.585,82.778,219.06,220.81
1786972047.627,,0,,,,-62.480,-57.583,True,0.585,-167.148,68.94,309.95
1786972047.777,,0,,,,-62.910,-58.092,True,0.597,82.657,219.00,220.81
1786972047.777,,0,,,,-62.910,-58.092,True,0.597,-167.182,68.78,310.03
1786972047.977,,0,,,,-63.500,-58.791,True,0.614,82.635,218.99,220.81
1786972047.977,,0,,,,-63.500,-58.791,True,0.614,-166.984,69.86,310.18
1786972048.177,,0,,,,-63.930,-59.300,True,0.626,-166.778,70.98,310.32
1786972048.177,,0,,,,-63.960,-59.335,True,0.627,82.734,219.03,220.81
1786972048.327,,0,,,,-64.110,-59.513,True,0.631,82.826,219.08,220.81
1786972048.327,,0,,,,-64.110,-59.513,True,0.631,-166.537,72.28,310.46
1786972048.627,,0,,,,-64.470,-59.939,True,0.642,-166.561,72.22,310.74
1786972048.627,,0,,,,-64.470,-59.939,True,0.642,82.637,218.99,220.81
1786972048.802,,0,,,,-64.580,-60.069,True,0.645,-166.490,72.62,310.86
1786972048.802,,0,,,,-64.580,-60.069,True,0.645,82.655,219.00,220.81
1786972048.952,,0,,,,-64.780,-60.306,True,0.651,-166.245,73.94,310.96
1786972048.952,,0,,,,-64.780,-60.306,True,0.651,82.759,219.05,220.81
1786972049.102,,0,,,,-65.020,-60.590,True,0.658,-165.880,75.89,311.08
1786972049.102,,0,,,,-65.020,-60.590,True,0.658,82.868,219.10,220.81
1786972049.302,,0,,,,-65.250,-60.862,True,0.664,-165.548,77.67,311.22
1786972049.302,,0,,,,-65.250,-60.862,True,0.664,83.006,219.16,220.81
1786972049.477,,0,,,,-65.520,-61.182,True,0.672,83.068,219.19,220.81
1786972049.477,,0,,,,-65.520,-61.182,True,0.672,-165.365,78.66,311.32
1786972049.627,,0,,,,-65.980,-61.726,True,0.686,82.988,219.16,220.81
1786972049.627,,0,,,,-65.980,-61.726,True,0.686,-165.226,79.43,311.46
1786972050.052,,0,,,,-66.780,-62.673,True,0.709,82.457,218.90,220.81
1786972050.052,,0,,,,-66.780,-62.673,True,0.709,-165.396,78.60,311.73
1786972050.301,,0,,,,-67.130,-63.088,True,0.720,-165.559,77.79,311.95
1786972050.301,,0,,,,-67.130,-63.088,True,0.720,82.223,218.78,220.81
1786972050.427,,0,,,,-67.300,-63.289,True,0.725,82.281,218.81,220.81
1786972050.427,,0,,,,-67.300,-63.289,True,0.725,-165.356,78.89,312.04
1786972050.602,,0,,,,-67.540,-63.573,True,0.732,82.448,218.89,220.81
1786972050.602,,0,,,,-67.540,-63.573,True,0.732,-164.992,80.84,312.17
1786972050.727,,0,,,,-67.740,-63.810,True,0.738,-164.843,81.64,312.23
1786972050.727,,0,,,,-67.740,-63.810,True,0.738,82.550,218.94,220.81
1786972050.826,,0,,,,-68.080,-64.212,True,0.748,82.440,218.89,220.81
1786972050.826,,0,,,,-68.080,-64.212,True,0.748,-164.911,81.30,312.31
1786972051.026,,0,,,,-68.500,-64.709,True,0.761,-164.670,82.61,312.45
1786972051.026,,0,,,,-68.500,-64.709,True,0.761,82.405,218.87,220.81
1786972051.076,,0,,,,-68.670,-64.910,True,0.766,82.390,218.86,220.81
1786972051.076,,0,,,,-68.670,-64.910,True,0.766,-164.642,82.76,312.49
1786972051.201,,0,,,,-68.830,-65.100,True,0.771,82.392,218.86,220.81
1786972051.201,,0,,,,-68.830,-65.100,True,0.771,-164.622,82.90,312.60
1786972051.327,,0,,,,-69.090,-65.403,True,0.773,-164.514,83.48,312.67
1786972051.327,,0,,,,-69.090,-65.403,True,0.773,82.426,218.88,220.81
1786972051.676,,0,,,,-69.590,-65.972,True,0.759,82.541,218.94,220.81
1786972051.676,,0,,,,-69.590,-65.972,True,0.759,-163.997,86.28,312.95
1786972051.801,,0,,,,-69.680,-66.075,True,0.756,82.479,218.91,220.81
1786972051.801,,0,,,,-69.680,-66.075,True,0.756,-163.996,86.30,313.01
1786972051.926,,0,,,,-69.880,-66.302,True,0.750,-163.971,86.45,313.08
1786972051.926,,0,,,,-69.880,-66.302,True,0.750,82.436,218.89,220.81
1786972052.401,,0,,,,-70.430,-66.928,True,0.735,-163.473,89.16,313.42
1786972052.401,,0,,,,-70.430,-66.928,True,0.735,82.521,218.93,220.81
1786972052.676,,0,,,,-70.830,-67.383,True,0.723,82.457,218.90,220.81
1786972052.676,,0,,,,-70.830,-67.383,True,0.723,-163.208,90.60,313.59
1786972052.776,,0,,,,-71.030,-67.611,True,0.717,82.345,218.84,220.81
1786972052.776,,0,,,,-71.030,-67.611,True,0.717,-163.197,90.66,313.63
1786972052.901,,0,,,,-71.300,-67.918,True,0.710,82.247,218.79,220.81
1786972052.901,,0,,,,-71.300,-67.918,True,0.710,-162.966,91.92,313.77
1786972053.026,,0,,,,-71.520,-68.169,True,0.703,82.191,218.76,220.81
1786972053.026,,0,,,,-71.520,-68.169,True,0.703,-162.933,92.11,313.85
1786972053.151,,0,,,,-71.660,-68.328,True,0.700,82.187,218.76,220.81
1786972053.151,,0,,,,-71.660,-68.328,True,0.700,-162.908,92.26,313.91
1786972053.326,,0,,,,-71.870,-68.567,True,0.694,82.195,218.76,220.81
1786972053.326,,0,,,,-71.870,-68.567,True,0.694,-162.917,92.25,314.05
1786972053.626,,0,,,,-72.190,-68.931,True,0.685,82.130,218.73,220.81
1786972053.626,,0,,,,-72.190,-68.931,True,0.685,-162.744,93.22,314.23
1786972053.826,,0,,,,-72.330,-69.090,True,0.681,82.044,218.68,220.81
1786972053.826,,0,,,,-72.330,-69.090,True,0.681,-162.561,94.21,314.36
1786972054.051,,0,,,,-72.460,-69.238,True,0.677,82.092,218.71,220.81
1786972054.051,,0,,,,-72.460,-69.238,True,0.677,-162.236,95.96,314.52
1786972054.201,,0,,,,-72.570,-69.363,True,0.674,-162.168,96.34,314.62
1786972054.201,,0,,,,-72.570,-69.363,True,0.674,82.094,218.71,220.81
1786972054.351,,0,,,,-72.730,-69.546,True,0.669,-162.128,96.58,314.71
1786972054.351,,0,,,,-72.730,-69.546,True,0.669,82.067,218.69,220.81
1786972054.551,,0,,,,-73.010,-69.864,True,0.661,-162.038,97.09,314.83
1786972054.551,,0,,,,-73.010,-69.864,True,0.661,82.035,218.68,220.81
1786972054.676,,0,,,,-73.160,-70.035,True,0.657,82.044,218.68,220.81
1786972054.676,,0,,,,-73.160,-70.035,True,0.657,-161.891,97.89,314.92
1786972054.826,,0,,,,-73.260,-70.149,True,0.654,-161.699,98.92,315.02
1786972054.826,,0,,,,-73.250,-70.137,True,0.655,82.024,218.67,220.81
1786972054.926,,0,,,,-73.280,-70.171,True,0.654,-161.543,99.76,315.10
1786972054.926,,0,,,,-73.280,-70.171,True,0.654,82.059,218.69,220.81
1786972055.076,,0,,,,-73.330,-70.228,True,0.652,-161.372,100.69,315.22
1786972055.076,,0,,,,-73.330,-70.228,True,0.652,82.040,218.68,220.81
1786972055.251,,0,,,,-73.380,-70.285,True,0.651,-161.373,100.72,315.32
1786972055.251,,0,,,,-73.380,-70.285,True,0.651,81.936,218.62,220.81
1786972055.426,,0,,,,-73.440,-70.353,True,0.649,-161.396,100.64,315.45
1786972055.426,,0,,,,-73.440,-70.353,True,0.649,81.890,218.60,220.81
1786972055.601,,0,,,,-73.470,-70.388,True,0.649,81.896,218.60,220.81
1786972055.626,,0,,,,-73.470,-70.388,True,0.649,-161.377,100.77,315.55
1786972055.751,,0,,,,-73.590,-70.524,True,0.645,81.896,218.60,220.81
1786972055.751,,0,,,,-73.590,-70.524,True,0.645,-161.230,101.57,315.65
1786972055.851,,0,,,,-73.690,-70.638,True,0.642,-161.109,102.22,315.70
1786972055.851,,0,,,,-73.690,-70.638,True,0.642,81.886,218.60,220.81
1786972056.001,,0,,,,-73.820,-70.786,True,0.639,81.894,218.60,220.81
1786972056.001,,0,,,,-73.820,-70.786,True,0.639,-160.890,103.39,315.81
1786972056.301,,0,,,,-74.250,-71.275,True,0.627,81.876,218.59,220.81
1786972056.301,,0,,,,-74.250,-71.275,True,0.627,-160.644,104.74,316.00
1786972056.376,,0,,,,-74.250,-71.275,True,0.627,81.887,218.60,220.81
1786972056.376,,0,,,,-74.250,-71.275,True,0.627,-160.683,104.55,316.07
1786972056.501,,0,,,,-74.570,-71.639,True,0.618,81.884,218.60,220.81
1786972056.526,,0,,,,-74.570,-71.639,True,0.618,-160.766,104.14,316.13
1786972056.626,,0,,,,-74.660,-71.742,True,0.616,-160.556,105.27,316.22
1786972056.626,,0,,,,-74.660,-71.742,True,0.616,81.904,218.61,220.81
1786972056.751,,0,,,,-74.810,-71.912,True,0.611,-160.487,105.64,316.28
1786972056.751,,0,,,,-74.810,-71.912,True,0.611,81.932,218.62,220.81
1786972056.851,,0,,,,-74.940,-72.060,True,0.608,-160.490,105.65,316.34
1786972056.851,,0,,,,-74.940,-72.060,True,0.608,81.839,218.57,220.81
1786972057.026,,0,,,,-75.100,-72.242,True,0.604,-160.234,107.01,316.43
1786972057.026,,0,,,,-75.100,-72.242,True,0.604,81.848,218.58,220.81
1786972057.076,,0,,,,-75.130,-72.277,True,0.603,-160.149,107.47,316.49
1786972057.076,,0,,,,-75.130,-72.277,True,0.603,81.767,218.53,220.81
1786972057.201,,0,,,,-75.190,-72.345,True,0.601,81.768,218.53,220.81
1786972057.201,,0,,,,-75.190,-72.345,True,0.601,-160.023,108.14,316.55
1786972057.351,,0,,,,-75.290,-72.459,True,0.598,81.801,218.55,220.81
1786972057.351,,0,,,,-75.290,-72.459,True,0.598,-159.825,109.20,316.62
1786972057.451,,0,,,,-75.380,-72.561,True,0.596,81.706,218.50,220.81
1786972057.451,,0,,,,-75.380,-72.561,True,0.596,-159.813,109.28,316.69
1786972057.676,,0,,,,-75.530,-72.732,True,0.592,81.581,218.43,220.81
1786972057.676,,0,,,,-75.530,-72.732,True,0.592,-159.820,109.29,316.80
1786972057.776,,0,,,,-75.610,-72.823,True,0.590,-159.817,109.32,316.85
1786972057.776,,0,,,,-75.610,-72.823,True,0.590,81.540,218.41,220.81
1786972057.901,,0,,,,-75.790,-73.028,True,0.585,-159.859,109.13,316.93
1786972057.901,,0,,,,-75.790,-73.028,True,0.585,81.567,218.42,220.81
1786972058.451,,0,,,,-76.550,-73.893,True,0.564,81.467,218.36,220.81
1786972058.451,,0,,,,-76.550,-73.893,True,0.564,-160.304,106.91,317.22
1786972058.576,,0,,,,-76.810,-74.188,True,0.557,81.471,218.37,220.81
1786972058.576,,0,,,,-76.810,-74.188,True,0.557,-160.328,106.80,317.27
1786972058.776,,0,,,,-77.190,-74.621,True,0.547,81.566,218.42,220.81
1786972058.776,,0,,,,-77.190,-74.621,True,0.547,-160.246,107.27,317.38
1786972058.901,,0,,,,-77.390,-74.848,True,0.542,-160.156,107.77,317.47
1786972058.901,,0,,,,-77.390,-74.848,True,0.542,81.627,218.45,220.81
1786972059.001,,0,,,,-77.570,-75.053,True,0.537,81.804,218.55,220.81
1786972059.001,,0,,,,-77.570,-75.053,True,0.537,-159.963,108.79,317.53
1786972059.101,,0,,,,-77.710,-75.213,True,0.537,-159.826,109.52,317.58
1786972059.101,,0,,,,-77.710,-75.213,True,0.537,81.884,218.60,220.81
1786972059.401,,0,,,,-78.340,-75.930,True,0.570,-159.661,110.44,317.74
1786972059.401,,0,,,,-78.340,-75.930,True,0.570,82.179,218.75,220.81
1786972059.576,,0,,,,-78.650,-76.282,True,0.587,82.345,218.84,220.81
1786972059.576,,0,,,,-78.650,-76.282,True,0.587,-159.481,111.40,317.81
1786972059.951,,0,,,,-79.230,-76.943,True,0.619,82.376,218.86,220.81
1786972059.951,,0,,,,-79.230,-76.943,True,0.619,-159.284,112.49,318.00
1786972060.626,,0,,,,-80.200,-78.047,True,0.673,82.276,218.80,220.81
1786972060.626,,0,,,,-80.200,-78.047,True,0.673,-158.850,114.86,318.33
1786972060.726,,0,,,,-80.330,-78.195,True,0.680,82.152,218.74,220.81
1786972060.726,,0,,,,-80.330,-78.195,True,0.680,-158.957,114.31,318.36
1786972060.801,,0,,,,-80.420,-78.297,True,0.685,-158.962,114.30,318.40
1786972060.801,,0,,,,-80.420,-78.297,True,0.685,82.162,218.74,220.81
1786972060.976,,0,,,,-80.700,-78.616,True,0.701,82.172,218.75,220.81
1786972060.976,,0,,,,-80.700,-78.616,True,0.701,-158.908,114.60,318.45
1786972061.101,,0,,,,-80.900,-78.843,True,0.713,-158.781,115.28,318.52
1786972061.101,,0,,,,-80.900,-78.843,True,0.713,82.221,218.78,220.81
1786972061.226,,0,,,,-81.160,-79.139,True,0.727,-158.659,115.93,318.56
1786972061.226,,0,,,,-81.160,-79.139,True,0.727,82.335,218.83,220.81
1786972061.351,,0,,,,-81.450,-79.469,True,0.744,82.406,218.87,220.81
1786972061.351,,0,,,,-81.450,-79.469,True,0.744,-158.540,116.56,318.61
1786972061.501,,0,,,,-81.710,-79.765,True,0.759,-158.459,117.00,318.66
1786972061.501,,0,,,,-81.710,-79.765,True,0.759,82.518,218.93,220.81
1786972062.951,,0,,,,-84.340,-82.759,True,0.913,-158.496,117.02,319.23
1786972062.951,,0,,,,-84.340,-82.759,True,0.913,82.982,219.15,220.81
1786972063.201,,0,,,,-85.160,-83.692,True,0.961,83.287,219.29,220.81
1786972063.201,,0,,,,-85.160,-83.692,True,0.961,-158.436,117.36,319.31
1786972063.326,,0,,,,-85.600,-84.193,True,0.988,-157.845,120.43,319.34
1786972063.326,,0,,,,-85.600,-84.193,True,0.988,83.684,219.47,220.81
1786972064.126,,0,,,,-88.830,-87.869,True,0.957,-157.290,123.37,319.57
1786972064.126,,0,,,,-88.830,-87.869,True,0.957,84.037,219.61,220.81
1786972064.776,,0,,,,-92.510,-92.057,True,0.848,-156.509,127.45,319.74
1786972064.776,,0,,,,-92.510,-92.057,True,0.848,85.031,219.98,220.81
1786972065.101,,0,,,,-94.460,-94.276,True,0.791,-156.372,128.18,319.80
1786972065.101,,0,,,,-94.460,-94.276,True,0.791,85.247,220.05,220.81
1786972065.251,,0,,,,-95.440,-95.440,False,nan,85.239,220.05,220.81
1786972065.251,,0,,,,-95.440,-95.440,False,nan,-156.108,129.53,319.82
1786972065.376,,0,,,,-96.260,-96.260,False,nan,-155.535,132.46,319.84
1786972065.376,,0,,,,-96.260,-96.260,False,nan,85.417,220.10,220.81
1786972065.551,,0,,,,-97.290,-97.290,False,nan,85.795,220.21,220.81
1786972065.551,,0,,,,-97.290,-97.290,False,nan,-154.690,136.75,319.88
1786972066.051,,0,,,,-99.550,-99.550,False,nan,85.218,220.04,220.81
1786972066.051,,0,,,,-99.550,-99.550,False,nan,-154.792,136.27,319.95
1786972066.301,,0,,,,-100.900,-100.900,False,nan,85.116,220.01,220.81
1786972066.301,,0,,,,-100.900,-100.900,False,nan,-154.562,137.44,319.97
1786972067.251,,0,,,,-105.770,-105.770,False,nan,84.493,219.79,220.81
1786972067.251,,0,,,,-105.770,-105.770,False,nan,-155.841,130.98,320.03
1786972067.526,,0,,,,-106.760,-106.760,False,nan,-157.402,122.98,320.03
1786972067.526,,0,,,,-106.760,-106.760,False,nan,84.803,219.90,220.81
1786972067.901,,0,,,,-109.130,-109.130,False,nan,-154.095,139.82,320.04
1786972067.901,,0,,,,-109.130,-109.130,False,nan,87.201,220.54,220.81
1786972068.026,,0,,,,-109.520,-109.520,False,nan,88.353,220.72,220.81
1786972068.026,,0,,,,-109.520,-109.520,False,nan,-152.933,145.63,320.04
1786972068.151,,0,,,,-110.490,-110.490,False,nan,88.512,220.73,220.81
1786972068.151,,0,,,,-110.490,-110.490,False,nan,-152.640,147.08,320.02
1786972068.301,,0,,,,-111.610,-111.610,False,nan,-151.908,150.69,320.02
1786972068.301,,0,,,,-111.610,-111.610,False,nan,88.382,220.72,220.81
1786972068.426,,0,,,,-112.710,-112.710,False,nan,-151.365,153.36,320.01
1786972068.426,,0,,,,-112.710,-112.710,False,nan,88.380,220.72,220.81
1786972068.551,,0,,,,-114.230,-114.230,False,nan,-150.570,157.24,320.00
1786972068.551,,0,,,,-114.230,-114.230,False,nan,88.516,220.73,220.81
1786972068.776,,0,,,,-116.560,-116.560,False,nan,-149.040,164.61,319.98
1786972068.776,,0,,,,-116.560,-116.560,False,nan,88.869,220.76,220.81
1786972068.951,,0,,,,-118.290,-118.290,False,nan,88.018,220.68,220.81
1786972068.951,,0,,,,-118.290,-118.290,False,nan,-149.639,161.72,319.96
1786972069.026,,0,,,,-119.600,-119.600,False,nan,-149.655,161.64,319.95
1786972069.026,,0,,,,-119.600,-119.600,False,nan,87.504,220.60,220.81
1786972069.151,,0,,,,-120.670,-120.670,False,nan,-149.428,162.72,319.93
1786972069.151,,0,,,,-120.670,-120.670,False,nan,87.104,220.53,220.81
1786972069.376,,0,,,,-122.020,-122.020,False,nan,-149.719,161.31,319.91
1786972069.376,,0,,,,-122.020,-122.020,False,nan,86.666,220.43,220.81
1786972069.751,,0,,,,-122.470,-122.470,False,nan,86.283,220.34,220.81
1786972069.751,,0,,,,-122.470,-122.470,False,nan,-151.493,152.66,319.87
1786972069.876,,0,,,,-122.360,-122.360,False,nan,-151.915,150.58,319.86
1786972069.876,,0,,,,-122.360,-122.360,False,nan,86.361,220.36,220.81
1786972070.001,,0,,,,-122.160,-122.160,False,nan,-152.455,147.90,319.83
1786972070.001,,0,,,,-122.160,-122.160,False,nan,86.789,220.46,220.81
1786972070.126,,0,,,,-122.010,-122.010,False,nan,-152.589,147.23,319.80
1786972070.126,,0,,,,-122.010,-122.010,False,nan,87.309,220.56,220.81
1786972070.301,,0,,,,-121.810,-121.810,False,nan,88.041,220.68,220.81
1786972070.301,,0,,,,-121.810,-121.810,False,nan,-152.504,147.64,319.78
1786972070.426,,0,,,,-121.820,-121.820,False,nan,89.037,220.78,220.81
1786972070.426,,0,,,,-121.820,-121.820,False,nan,-151.818,151.01,319.76
1786972070.551,,0,,,,-121.970,-121.970,False,nan,-150.749,156.23,319.72
1786972070.551,,0,,,,-121.970,-121.970,False,nan,90.600,220.80,220.81
1786972070.701,,0,,,,-122.230,-122.230,False,nan,-150.923,155.36,319.69
1786972070.701,,0,,,,-122.230,-122.230,False,nan,90.994,220.77,220.81
1786972070.801,,0,,,,-122.360,-122.360,False,nan,-150.488,157.47,319.66
1786972070.801,,0,,,,-122.360,-122.360,False,nan,91.760,220.70,220.81
1786972070.951,,0,,,,-122.570,-122.570,False,nan,92.426,220.61,220.81
1786972070.951,,0,,,,-122.570,-122.570,False,nan,-150.506,157.36,319.62
1786972071.051,,0,,,,-122.660,-122.660,False,nan,-150.772,156.06,319.60
1786972071.051,,0,,,,-122.660,-122.660,False,nan,92.833,220.54,220.81
1786972071.151,,0,,,,-122.730,-122.730,False,nan,-150.843,155.69,319.56
1786972071.151,,0,,,,-122.730,-122.730,False,nan,93.372,220.43,220.81
1786972071.301,,0,,,,-122.780,-122.780,False,nan,-151.601,151.97,319.53
1786972071.301,,0,,,,-122.780,-122.780,False,nan,93.497,220.40,220.81
1786972071.501,,0,,,,-122.810,-122.810,False,nan,95.073,219.94,220.81
1786972071.501,,0,,,,-122.810,-122.810,False,nan,-151.442,152.73,319.48
1786972071.776,,0,,,,-122.540,-122.540,False,nan,97.044,219.14,220.81
1786972071.776,,0,,,,-122.540,-122.540,False,nan,-151.252,153.62,319.41
1786972071.926,,0,,,,-122.330,-122.330,False,nan,-151.236,153.68,319.37
1786972071.926,,0,,,,-122.330,-122.330,False,nan,98.158,218.57,220.81
1786972072.026,,0,,,,-122.180,-122.180,False,nan,98.994,218.09,220.81
1786972072.026,,0,,,,-122.180,-122.180,False,nan,-151.019,154.73,319.34
1786972072.101,,0,,,,-122.090,-122.090,False,nan,100.266,217.27,220.81
1786972072.101,,0,,,,-122.090,-122.090,False,nan,-150.256,158.42,319.31
1786972072.601,,0,,,,-122.170,-122.170,False,nan,104.350,213.92,220.81
1786972072.601,,0,,,,-122.170,-122.170,False,nan,-148.161,168.36,319.15
1786972072.701,,0,,,,-122.220,-122.220,False,nan,-147.634,170.83,319.11
1786972072.701,,0,,,,-122.220,-122.220,False,nan,105.328,212.95,220.81
1786972072.851,,0,,,,-122.330,-122.330,False,nan,-147.784,170.10,319.06
1786972072.851,,0,,,,-122.330,-122.330,False,nan,105.808,212.46,220.81
1786972072.951,,0,,,,-122.330,-122.330,False,nan,-147.837,169.82,319.02
1786972072.951,,0,,,,-122.330,-122.330,False,nan,106.248,211.99,220.81
1786972078.851,,0,,,,-2.310,-7.119,True,0.434,24.100,128.98,315.87
1786972078.851,,0,,,,-2.310,-7.119,True,0.434,71.586,209.50,220.81
1786972079.251,,0,,,,-2.580,-7.394,True,0.444,21.838,117.40,315.60
1786972079.251,,0,,,,-2.580,-7.394,True,0.444,71.534,209.44,220.81
1786972080.976,,0,,,,-2.870,-7.690,True,0.454,72.384,210.45,220.81
1786972080.976,,0,,,,-2.870,-7.690,True,0.454,11.719,63.83,314.29
1786972081.276,,0,,,,-2.790,-7.609,True,0.451,72.976,211.13,220.81
1786972081.276,,0,,,,-2.790,-7.609,True,0.451,9.877,53.87,314.02
1786972081.401,,0,,,,-2.730,-7.548,True,0.449,8.920,48.67,313.88
1786972081.401,,0,,,,-2.730,-7.548,True,0.449,73.159,211.34,220.81
1786972081.751,,0,,,,-2.700,-7.517,True,0.448,73.998,212.25,220.81
1786972081.751,,0,,,,-2.700,-7.517,True,0.448,7.424,40.52,313.58
1786972082.001,,0,,,,-2.750,-7.568,True,0.450,6.171,33.69,313.36
1786972082.001,,0,,,,-2.750,-7.568,True,0.450,74.430,212.70,220.81
1786972082.126,,0,,,,-2.710,-7.527,True,0.448,74.639,212.92,220.81
1786972082.126,,0,,,,-2.710,-7.527,True,0.448,5.476,29.89,313.23
1786972082.251,,0,,,,-2.700,-7.517,True,0.448,4.775,26.07,313.13
1786972082.251,,0,,,,-2.700,-7.517,True,0.448,74.775,213.06,220.81
1786972082.352,,0,,,,-2.760,-7.578,True,0.450,4.261,23.26,313.05
1786972082.352,,0,,,,-2.760,-7.578,True,0.450,74.807,213.09,220.81
1786972082.526,,0,,,,-2.860,-7.680,True,0.453,2.868,15.65,312.86
1786972082.526,,0,,,,-2.860,-7.680,True,0.453,74.973,213.26,220.81
1786972082.626,,0,,,,-2.890,-7.711,True,0.454,75.117,213.40,220.81
1786972082.626,,0,,,,-2.890,-7.711,True,0.454,2.268,12.38,312.75
1786972082.876,,0,,,,-2.670,-7.486,True,0.447,75.527,213.80,220.81
1786972082.876,,0,,,,-2.670,-7.486,True,0.447,1.247,6.80,312.56
1786972083.051,,0,,,,-2.550,-7.364,True,0.443,75.779,214.04,220.81
1786972083.051,,0,,,,-2.550,-7.364,True,0.443,0.246,1.34,312.39
1786972084.701,,0,,,,-9.180,-14.129,True,0.700,66.476,202.46,220.81
1786972084.701,,0,,,,-9.180,-14.129,True,0.700,-19.559,104.00,310.65
1786972084.776,,0,,,,-23.030,-25.606,True,0.410,-9.880,53.29,310.53
1786972084.776,,0,,,,-23.030,-25.606,True,0.410,66.728,202.84,220.81
1786972084.926,,0,,,,-51.070,-47.325,True,0.731,10.412,56.09,310.36
1786972084.926,,0,,,,-51.070,-47.325,True,0.731,66.701,202.80,220.81
1786972085.101,,0,,,,-72.720,-69.534,True,0.670,35.456,179.93,310.19
1786972085.101,,0,,,,-72.720,-69.534,True,0.670,67.230,203.60,220.81
1786972085.326,,0,,,,-78.500,-76.112,True,0.579,50.276,238.41,309.97
1786972085.326,,0,,,,-78.500,-76.112,True,0.579,67.506,204.01,220.81
1786972106.526,,0,,,,-50.080,-46.488,True,0.753,84.109,219.64,220.81
1786972106.526,,0,,,,-50.080,-46.488,True,0.753,13.529,66.45,284.07
1786972106.851,,0,,,,-49.920,-46.353,True,0.756,14.083,69.04,283.72
1786972106.851,,0,,,,-49.920,-46.353,True,0.756,84.744,219.88,220.81
1786972107.226,,0,,,,-50.340,-46.708,True,0.747,85.060,219.99,220.81
1786972107.226,,0,,,,-50.340,-46.708,True,0.747,14.566,71.25,283.30
1786972107.426,,0,,,,-50.740,-47.046,True,0.739,85.125,220.01,220.81
1786972107.426,,0,,,,-50.740,-47.046,True,0.739,14.354,70.18,283.08
1786972107.776,,0,,,,-51.230,-47.460,True,0.728,85.171,220.02,220.81
1786972107.776,,0,,,,-51.230,-47.460,True,0.728,13.970,68.26,282.76
1786972108.026,,0,,,,-50.770,-47.071,True,0.738,85.435,220.11,220.81
1786972108.026,,0,,,,-50.770,-47.071,True,0.738,14.189,69.24,282.47
1786972108.126,,0,,,,-50.260,-46.640,True,0.749,85.510,220.13,220.81
1786972108.126,,0,,,,-50.260,-46.640,True,0.749,14.165,69.10,282.37
1786972108.426,,0,,,,-48.210,-44.926,True,0.776,14.478,70.51,282.03
1786972108.451,,0,,,,-48.210,-44.926,True,0.776,85.961,220.26,220.81
1786972108.576,,0,,,,-47.650,-44.465,True,0.776,86.210,220.32,220.81
1786972108.576,,0,,,,-47.650,-44.465,True,0.776,14.756,71.81,281.93
1786972108.701,,0,,,,-47.450,-44.301,True,0.776,86.530,220.40,220.81
1786972108.726,,0,,,,-47.450,-44.301,True,0.776,15.500,75.30,281.75
1786972109.401,,0,,,,-49.190,-45.736,True,0.772,17.150,82.85,280.97
1786972109.401,,0,,,,-49.190,-45.736,True,0.772,85.627,220.16,220.81
1786972109.625,,0,,,,-49.810,-46.260,True,0.758,16.580,80.11,280.76
1786972109.625,,0,,,,-49.810,-46.260,True,0.758,84.515,219.80,220.81
1786972113.375,,0,,,,-50.090,-46.497,True,0.752,-2.462,11.89,276.67
1786972113.375,,0,,,,-50.090,-46.497,True,0.752,64.409,199.15,220.81
1786972114.026,,0,,,,-49.710,-46.175,True,0.760,-2.330,11.22,275.95
1786972114.026,,0,,,,-49.710,-46.175,True,0.760,64.608,199.48,220.81
1786972114.125,,0,,,,-49.560,-46.048,True,0.764,-2.257,10.87,275.88
1786972114.125,,0,,,,-49.560,-46.048,True,0.764,64.690,199.61,220.81
1786972114.225,,0,,,,-49.410,-45.922,True,0.767,64.714,199.65,220.81
1786972114.225,,0,,,,-49.410,-45.922,True,0.767,-2.258,10.87,275.78
1786972114.325,,0,,,,-49.330,-45.854,True,0.769,-2.258,10.86,275.65
1786972114.325,,0,,,,-49.330,-45.854,True,0.769,64.718,199.66,220.81
1786972114.475,,0,,,,-49.390,-45.905,True,0.767,-2.234,10.74,275.54
1786972114.475,,0,,,,-49.390,-45.905,True,0.767,64.692,199.61,220.81
1786972114.550,,0,,,,-49.470,-45.972,True,0.766,-2.164,10.40,275.44
1786972114.550,,0,,,,-49.470,-45.972,True,0.766,64.683,199.60,220.81
1786972114.650,,0,,,,-49.520,-46.015,True,0.765,-2.101,10.09,275.33
1786972114.650,,0,,,,-49.520,-46.015,True,0.765,64.679,199.59,220.81
1786972115.050,,0,,,,-49.590,-46.074,True,0.763,64.569,199.41,220.81
